t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,x_real,y_real,psi_real,u_real,v_real,r_real
77.366667,31.422960,13.651292,-1.197640,0.602346,0.031855,-0.086725,22.102541,-0.732693,9.642245,12.460296,13.749806,11.416459,-2.219799,0.798877,0.095317,-0.179750
77.400000,31.431240,13.632973,-1.200530,0.602176,0.031833,-0.086670,22.094408,-0.732285,9.638965,12.455443,13.736174,11.393367,-2.225789,0.798740,0.095254,-0.179647
77.433333,31.439465,13.614636,-1.203418,0.602003,0.031811,-0.086615,22.086159,-0.731879,9.635620,12.450539,13.722405,11.370362,-2.231775,0.798601,0.095191,-0.179545
77.466667,31.447634,13.596280,-1.206304,0.601827,0.031789,-0.086560,22.077792,-0.731477,9.632210,12.445583,13.708500,11.347444,-2.237759,0.798458,0.095127,-0.179442
77.500000,31.455748,13.577905,-1.209189,0.601649,0.031767,-0.086505,22.069308,-0.731078,9.628734,12.440574,13.694460,11.324616,-2.243738,0.798313,0.095063,-0.179339
77.533333,31.463805,13.559513,-1.212071,0.601467,0.031745,-0.086451,22.060704,-0.730683,9.625193,12.435512,13.680284,11.301876,-2.249715,0.798166,0.094998,-0.179237
77.566667,31.471807,13.541103,-1.214952,0.601283,0.031724,-0.086397,22.051981,-0.730291,9.621584,12.430396,13.665975,11.279227,-2.255687,0.798016,0.094933,-0.179135
77.600000,31.479753,13.522676,-1.217831,0.601095,0.031703,-0.086343,22.043136,-0.729903,9.617909,12.425227,13.651532,11.256669,-2.261657,0.797863,0.094868,-0.179032
77.633333,31.487642,13.504231,-1.220708,0.600905,0.031682,-0.086290,22.034171,-0.729518,9.614166,12.420004,13.636956,11.234204,-2.267623,0.797707,0.094803,-0.178930
77.666667,31.495476,13.485770,-1.223584,0.600712,0.031661,-0.086237,22.025082,-0.729137,9.610356,12.414727,13.622248,11.211830,-2.273586,0.797549,0.094737,-0.178828
77.700000,31.503255,13.467292,-1.226457,0.600515,0.031640,-0.086184,22.015871,-0.728759,9.606476,12.409395,13.607409,11.189551,-2.279545,0.797388,0.094672,-0.178726
77.733333,31.510977,13.448798,-1.229329,0.600316,0.031620,-0.086132,22.006535,-0.728385,9.602528,12.404007,13.592440,11.167365,-2.285501,0.797225,0.094605,-0.178625
77.766667,31.518643,13.430287,-1.232200,0.600113,0.031600,-0.086080,21.997074,-0.728014,9.598510,12.398564,13.577340,11.145275,-2.291453,0.797058,0.094539,-0.178523
77.800000,31.526253,13.411761,-1.235068,0.599908,0.031580,-0.086028,21.987487,-0.727647,9.594422,12.393065,13.562111,11.123281,-2.297402,0.796889,0.094472,-0.178422
77.833333,31.533807,13.393220,-1.237935,0.599699,0.031561,-0.085977,21.977773,-0.727284,9.590264,12.387509,13.546754,11.101383,-2.303348,0.796717,0.094405,-0.178320
77.866667,31.541305,13.374663,-1.240800,0.599488,0.031541,-0.085926,21.967932,-0.726924,9.586034,12.381897,13.531270,11.079583,-2.309290,0.796542,0.094338,-0.178219
77.900000,31.548747,13.356092,-1.243663,0.599273,0.031522,-0.085875,21.957961,-0.726569,9.581733,12.376228,13.515658,11.057881,-2.315229,0.796364,0.094271,-0.178118
77.933333,31.556132,13.337506,-1.246525,0.599055,0.031504,-0.085825,21.947861,-0.726217,9.577360,12.370501,13.499920,11.036278,-2.321165,0.796183,0.094203,-0.178018
77.966667,31.563462,13.318906,-1.249385,0.598833,0.031485,-0.085775,21.937631,-0.725868,9.572915,12.364716,13.484057,11.014775,-2.327097,0.796000,0.094135,-0.177917
78.000000,31.570735,13.300291,-1.252243,0.598609,0.031467,-0.085725,21.927268,-0.725524,9.568396,12.358873,13.468069,10.993372,-2.333026,0.795813,0.094067,-0.177817
78.033333,31.577953,13.281663,-1.255100,0.598381,0.031449,-0.085676,21.916774,-0.725184,9.563803,12.352971,13.451957,10.972071,-2.338951,0.795624,0.093998,-0.177717
78.066667,31.585114,13.263022,-1.257955,0.598150,0.031431,-0.085627,21.906146,-0.724847,9.559136,12.347009,13.435722,10.950872,-2.344874,0.795431,0.093930,-0.177617
78.100000,31.592219,13.244367,-1.260808,0.597916,0.031414,-0.085578,21.895384,-0.724514,9.554395,12.340989,13.419365,10.929775,-2.350793,0.795236,0.093861,-0.177517
78.133333,31.599268,13.225700,-1.263660,0.597679,0.031397,-0.085530,21.884486,-0.724186,9.549578,12.334908,13.402886,10.908781,-2.356708,0.795037,0.093791,-0.177418
78.166667,31.606261,13.207019,-1.266510,0.597438,0.031380,-0.085483,21.873452,-0.723861,9.544686,12.328766,13.386287,10.887892,-2.362620,0.794836,0.093722,-0.177318
78.200000,31.613197,13.188327,-1.269359,0.597194,0.031364,-0.085435,21.862281,-0.723540,9.539717,12.322564,13.369568,10.867108,-2.368529,0.794631,0.093652,-0.177219
78.233333,31.620078,13.169623,-1.272206,0.596946,0.031348,-0.085388,21.850972,-0.723224,9.534671,12.316300,13.352729,10.846429,-2.374435,0.794423,0.093582,-0.177121
78.266667,31.626902,13.150906,-1.275051,0.596695,0.031332,-0.085341,21.839523,-0.722911,9.529548,12.309975,13.335772,10.825857,-2.380337,0.794213,0.093512,-0.177022
78.300000,31.633670,13.132179,-1.277895,0.596441,0.031317,-0.085295,21.827935,-0.722603,9.524347,12.303588,13.318697,10.805391,-2.386236,0.793999,0.093441,-0.176924
78.333333,31.640381,13.113440,-1.280738,0.596183,0.031302,-0.085249,21.816205,-0.722298,9.519067,12.297138,13.301506,10.785034,-2.392132,0.793782,0.093371,-0.176826
78.366667,31.647037,13.094690,-1.283579,0.595922,0.031287,-0.085204,21.804333,-0.721998,9.513709,12.290625,13.284199,10.764784,-2.398025,0.793561,0.093300,-0.176728
78.400000,31.653636,13.075930,-1.286418,0.595657,0.031273,-0.085159,21.792318,-0.721702,9.508270,12.284048,13.266776,10.744644,-2.403914,0.793338,0.093228,-0.176630
78.433333,31.660179,13.057160,-1.289256,0.595389,0.031259,-0.085114,21.780159,-0.721411,9.502752,12.277408,13.249239,10.724613,-2.409800,0.793111,0.093157,-0.176533
78.466667,31.666666,13.038380,-1.292092,0.595117,0.031245,-0.085070,21.767855,-0.721123,9.497152,12.270703,13.231589,10.704693,-2.415683,0.792881,0.093085,-0.176436
78.500000,31.673097,13.019589,-1.294927,0.594842,0.031232,-0.085026,21.755404,-0.720840,9.491471,12.263933,13.213826,10.684884,-2.421563,0.792648,0.093013,-0.176339
78.533333,31.679471,13.000790,-1.297761,0.594563,0.031219,-0.084983,21.742807,-0.720561,9.485708,12.257098,13.195952,10.665186,-2.427439,0.792411,0.092941,-0.176243
78.566667,31.685789,12.981982,-1.300593,0.594280,0.031206,-0.084940,21.730061,-0.720287,9.479863,12.250198,13.177966,10.645601,-2.433312,0.792172,0.092869,-0.176147
78.600000,31.692051,12.963164,-1.303423,0.593994,0.031194,-0.084897,21.717165,-0.720017,9.473935,12.243231,13.159870,10.626129,-2.439182,0.791928,0.092796,-0.176051
78.633333,31.698257,12.944339,-1.306253,0.593704,0.031182,-0.084855,21.704120,-0.719751,9.467922,12.236197,13.141665,10.606771,-2.445049,0.791682,0.092724,-0.175956
78.666667,31.704407,12.925505,-1.309081,0.593411,0.031171,-0.084814,21.690923,-0.719490,9.461826,12.229097,13.123352,10.587526,-2.450912,0.791432,0.092651,-0.175860
78.700000,31.710500,12.906663,-1.311907,0.593113,0.031160,-0.084772,21.677574,-0.719234,9.455645,12.221929,13.104931,10.568397,-2.456773,0.791178,0.092577,-0.175765
78.733333,31.716538,12.887813,-1.314732,0.592812,0.031149,-0.084732,21.664071,-0.718982,9.449378,12.214693,13.086403,10.549383,-2.462630,0.790921,0.092504,-0.175671
78.766667,31.722519,12.868957,-1.317556,0.592507,0.031139,-0.084691,21.650414,-0.718734,9.443026,12.207389,13.067770,10.530486,-2.468484,0.790661,0.092430,-0.175577
78.800000,31.728444,12.850093,-1.320378,0.592199,0.031129,-0.084651,21.636601,-0.718492,9.436586,12.200015,13.049031,10.511705,-2.474335,0.790397,0.092356,-0.175483
78.833333,31.734313,12.831222,-1.323199,0.591886,0.031120,-0.084612,21.622632,-0.718253,9.430060,12.192572,13.030189,10.493041,-2.480183,0.790129,0.092282,-0.175389
78.866667,31.740126,12.812346,-1.326019,0.591570,0.031111,-0.084573,21.608505,-0.718020,9.423445,12.185060,13.011243,10.474495,-2.486028,0.789858,0.092208,-0.175296
78.900000,31.745883,12.793463,-1.328837,0.591250,0.031103,-0.084534,21.594219,-0.717791,9.416742,12.177477,12.992195,10.456068,-2.491869,0.789583,0.092133,-0.175203
78.933333,31.751583,12.774574,-1.331655,0.590926,0.031094,-0.084496,21.579774,-0.717567,9.409951,12.169823,12.973045,10.437760,-2.497708,0.789305,0.092058,-0.175111
78.966667,31.757228,12.755680,-1.334470,0.590598,0.031087,-0.084459,21.565167,-0.717347,9.403069,12.162098,12.953795,10.419572,-2.503544,0.789023,0.091983,-0.175018
79.000000,31.762817,12.736781,-1.337285,0.590266,0.031079,-0.084422,21.550398,-0.717133,9.396097,12.154301,12.934446,10.401504,-2.509376,0.788737,0.091908,-0.174927
79.033333,31.768349,12.717877,-1.340099,0.589930,0.031073,-0.084385,21.535467,-0.716923,9.389035,12.146432,12.914997,10.383556,-2.515205,0.788448,0.091833,-0.174835
79.066667,31.773826,12.698968,-1.342911,0.589590,0.031066,-0.084349,21.520371,-0.716718,9.381881,12.138490,12.895451,10.365730,-2.521032,0.788155,0.091757,-0.174744
79.100000,31.779247,12.680055,-1.345722,0.589246,0.031060,-0.084313,21.505109,-0.716519,9.374634,12.130475,12.875807,10.348026,-2.526855,0.787858,0.091681,-0.174653
79.133333,31.784612,12.661138,-1.348532,0.588897,0.031055,-0.084278,21.489681,-0.716324,9.367295,12.122386,12.856068,10.330445,-2.532675,0.787557,0.091605,-0.174563
79.166667,31.789921,12.642217,-1.351340,0.588545,0.031049,-0.084244,21.474086,-0.716134,9.359863,12.114223,12.836234,10.312986,-2.538492,0.787253,0.091529,-0.174473
79.200000,31.795174,12.623293,-1.354148,0.588189,0.031045,-0.084209,21.458322,-0.715949,9.352337,12.105985,12.816305,10.295651,-2.544307,0.786945,0.091452,-0.174384
79.233333,31.800371,12.604366,-1.356954,0.587828,0.031041,-0.084176,21.442388,-0.715769,9.344716,12.097672,12.796283,10.278440,-2.550118,0.786633,0.091375,-0.174295
79.266667,31.805512,12.585437,-1.359760,0.587463,0.031037,-0.084143,21.426283,-0.715594,9.337000,12.089284,12.776169,10.261353,-2.555926,0.786316,0.091298,-0.174206
79.300000,31.810598,12.566504,-1.362564,0.587095,0.031033,-0.084110,21.410006,-0.715424,9.329187,12.080819,12.755963,10.244392,-2.561732,0.785996,0.091221,-0.174118
